Household_ID,City,Latitude,House_Type,Roof_Type,Roof_Pitch,Roof_Azimuth,Floors,Financed,Year,Panel_Capacity,Shading,Generation
4D29160566,Brisbane,,Other,Tile,10.0,332.0,Double,Yes,2012,6300,None,11636.033
08BBFDB7EE,Brisbane,,Double Brick,Steel,10.0,250.0,Double,Yes,2013,7140,None,12595.301
EC7BF675F7,Brisbane,-27.458295,Timber Frame,Steel,10.0,33.0,Double,Yes,2021,7140,Partial,11744.958
3203FB79F7,Brisbane,-27.272164,Timber Frame,Tile,25.0,,Single,No,2020,5880,Significant,4704.543
4978D1949C,Brisbane,-27.260054,Timber Frame,Tile,35.0,16.0,Other,Yes,2010,6720,None,12699.656
D1867BF0F9,Brisbane,-27.311594,Timber Frame,Other,20.0,338.0,Double,No,2017,6300,Significant,6389.499
DAE3758233,Brisbane,-27.262385,Double Brick,Steel,5.0,45.0,Single,Yes,2011,4200,None,7591.866
BBBD6F6DB0,Brisbane,,Other,Steel,20.0,38.0,Other,Yes,2014,4620,None,9052.47
196E825D8D,Brisbane,-27.08771,Timber Frame,Other,12.5,319.0,Double,No,2012,7140,None,13372.815
B38A2D256A,Brisbane,-27.313197,Timber Frame,Tile,25.0,192.0,Single,Yes,2021,5880,None,9496.283
8256CC49E9,Brisbane,,Timber Frame,Steel,22.5,74.0,Double,Yes,2016,7560,None,14239.83
1CC77B8D90,Brisbane,-27.543747,Double Brick,Tile,20.0,142.0,Double,No,2013,6300,None,10172.552
A896CEE7EA,Brisbane,-27.05218,Timber Frame,Other,25.0,,Double,Yes,2012,6720,None,9859.782
87E42D45D6,Brisbane,-27.127345,Timber Frame,Other,10.0,260.0,Double,Yes,2020,6300,None,12140.744
E7A2773638,Brisbane,-26.839492,Timber Frame,Steel,35.0,145.0,Single,No,2018,7980,None,11922.782
0D86A9F857,Brisbane,-27.539824,Double Brick,Tile,22.5,125.0,,Yes,2013,6720,None,10938.385
ACBB6215C7,Brisbane,-27.196204,Timber Frame,,22.5,330.0,Double,Yes,2017,7140,None,14405.892
92D16EC0E2,Brisbane,-27.424829,,Steel,22.5,333.0,Double,No,2016,6300,None,12557.805
74E28E5798,Brisbane,-27.410272,Other,,25.0,338.0,,Yes,2012,5040,None,9673.37
A32F8CA6E3,Brisbane,-27.369782,Timber Frame,Steel,30.0,147.0,Other,Yes,2021,6720,None,10732.653
116822C1D0,Brisbane,-27.620413,Timber Frame,Tile,35.0,350.0,Other,Yes,2013,5460,None,10649.415
0CAD4C5C5C,Brisbane,-27.168518,Timber Frame,Tile,30.0,1.0,Double,Yes,2019,5880,None,12570.962
C5CE0D772B,Brisbane,-27.617151,Timber Frame,Tile,30.0,191.0,Single,Yes,2015,7980,Partial,9132.193
76E8FEDA0B,Brisbane,-27.384847,Timber Frame,Tile,30.0,6.0,Double,Yes,2018,5880,None,12353.44
D2B46F36D9,Brisbane,,Timber Frame,Colorbond,30.0,308.0,Double,Yes,2022,5460,None,-222552.16
8E2FC52240,Brisbane,-27.445581,Double Brick,Tile,12.5,15.0,Other,No,2019,7560,None,15346.69
DEBC3F24E7,Brisbane,-27.418066,,Tile,35.0,,Other,No,2020,5880,None,9471.732
358116947D,Brisbane,-27.088053,Double Brick,Steel,25.0,1.0,Other,No,2021,6720,None,14609.545
ED505F6B6A,Brisbane,-27.386221,Timber Frame,Tile,22.5,349.0,Double,Yes,2018,6300,None,13022.647
1CCFC4A997,Brisbane,-27.503454,Timber Frame,Tile,30.0,67.0,Single,Yes,2013,6300,Partial,9272.658
8414FCD49B,Brisbane,-27.375834,Double Brick,Steel,30.0,11.0,Single,No,2012,6300,None,12369.657
A1AFCCFE1C,Brisbane,-27.275332,Timber Frame,,35.0,261.0,Single,No,2019,4200,None,7251.95
6AE23C5BA7,Brisbane,-26.972411,Timber Frame,Steel,25.0,258.0,Other,Yes,2017,7980,None,14015.811
52BD0CA852,Brisbane,-27.351758,Double Brick,Other,25.0,157.0,Single,Yes,2015,6300,None,9709.712
774938B5DC,Brisbane,-27.303032,Other,Steel,5.0,327.0,Single,Yes,2013,6300,None,11573.092
D0DFD6623B,Brisbane,-27.314361,Double Brick,Tile,25.0,214.0,Double,No,2012,7980,None,12012.745
59256CA5CA,Brisbane,-27.393139,Double Brick,,25.0,185.0,Double,No,2015,6300,Partial,7597.798
F4744E5587,Brisbane,-26.848557,Double Brick,Steel,20.0,41.0,Double,Yes,2018,7560,Partial,12445.504
B06456990F,Brisbane,-27.352084,Double Brick,Tile,22.5,43.0,Double,Yes,2019,7560,None,15595.42
1022B55A81,Brisbane,-27.369745,Timber Frame,Tile,22.5,319.0,Single,Yes,2013,5040,None,9611.739
EE76CCE366,Brisbane,-27.041255,Timber Frame,Steel,25.0,269.0,Single,Yes,2018,7560,None,13811.75
FB054B8255,Brisbane,-27.026016,Timber Frame,Tile,5.0,,Single,No,2021,7140,None,13778.228
C77E1A8900,Brisbane,-27.361537,Double Brick,Tile,35.0,1.0,Single,Yes,2012,5880,None,11502.121
4F897A3A25,Brisbane,-27.129613,Double Brick,Tile,20.0,266.0,Double,Yes,2010,7140,Partial,9692.669
FDDE88EC77,Brisbane,-27.564384,Double Brick,,10.0,100.0,Single,Yes,2020,7140,None,13800.198
66025FB916,Brisbane,-27.314279,Other,Steel,30.0,13.0,Single,No,2018,6720,Partial,11252.239
AAE151AE8E,Brisbane,-27.580837,Timber Frame,Tile,35.0,47.0,Other,Yes,2013,5880,None,11139.281
3E7258035E,Brisbane,-27.097016,Double Brick,Steel,10.0,,Single,No,2019,6300,None,11500.222
0852D06FE9,Brisbane,-27.291299,Timber Frame,,35.0,11.0,,Yes,2018,5040,None,10432.502
F295702ABA,Brisbane,-27.238843,Timber Frame,Tile,22.5,346.0,Double,Yes,2021,5880,None,12528.767
34C3AF497E,Brisbane,-27.616955,Other,Tile,22.5,0.0,Double,Yes,2014,6300,,12592.138
48202B426A,Brisbane,-27.212562,,Tile,30.0,359.0,Double,Yes,2021,6300,None,13719.728
3B2594D18F,Brisbane,,Double Brick,Steel,22.5,4.0,Double,Yes,2019,6720,None,14061.234
4A0678FE04,Brisbane,-26.983727,Double Brick,Tile,30.0,236.0,Single,Yes,2022,5040,Partial,-135207.7
33D38747B9,Brisbane,-27.191476,Timber Frame,Steel,35.0,114.0,Single,Yes,2010,6300,None,9581.245
0BEA545EBC,Brisbane,-27.482799,Timber Frame,Tile,35.0,19.0,Single,No,2020,6720,Partial,11243.014
FE213DFBBB,Brisbane,-27.470057,Timber Frame,Tile,30.0,57.0,Double,Yes,2014,7140,None,13601.363
2068D9ECC0,Brisbane,-27.580645,Timber Frame,Other,30.0,226.0,Double,No,2012,8400,Partial,9831.317
A4EB790EAC,Brisbane,-27.615005,Other,Steel,30.0,253.0,Single,Yes,2018,7560,Partial,10287.027
D9EF7E3754,Brisbane,-27.6684,Double Brick,Tile,25.0,22.0,Single,Yes,2017,5460,None,11150.962
3F67D89182,Brisbane,-27.098717,Other,Steel,22.5,171.0,Single,Yes,2012,4200,Partial,5103.663
5EBCE2B30C,Brisbane,-27.142399,Timber Frame,Steel,35.0,87.0,Single,No,2018,6300,Partial,9160.165
C882950630,Brisbane,-27.134649,Timber Frame,Tile,30.0,322.0,Double,Yes,2018,4200,None,8517.714
66C691B301,Brisbane,-27.255513,Timber Frame,Tile,12.5,12.0,Double,Yes,2012,6720,None,12699.222
B39B812E50,Brisbane,-27.555829,Double Brick,Steel,20.0,331.0,Single,No,2013,6300,None,12109.043
5179246425,Brisbane,-27.677377,Timber Frame,,22.5,158.0,Double,Yes,2020,5880,None,9762.307
560B2C479C,Brisbane,-27.516883,Timber Frame,Steel,12.5,307.0,Single,No,2012,6300,Partial,9273.944
08AED5ED56,Brisbane,-27.20086,Other,Steel,5.0,196.0,Single,No,2021,6720,None,12828.654
B325BF8B88,Brisbane,-27.318434,Timber Frame,Steel,30.0,233.0,Single,No,2021,5460,None,9043.732
A6F8AD5FDD,Brisbane,-27.72201,Timber Frame,,25.0,355.0,Double,No,2011,7560,Partial,11634.004
0160F07827,Brisbane,-27.560231,Timber Frame,,22.5,3.0,Single,Yes,2011,4200,None,8113.775
F2CEA46A61,Brisbane,-27.474415,Timber Frame,Tile,20.0,352.0,Double,Yes,2011,7140,None,13709.81
3524358F6A,Brisbane,-27.559776,Timber Frame,Steel,22.5,242.0,Double,Yes,2013,7140,Partial,9300.051
34E99EA210,Brisbane,-27.371285,Timber Frame,Tile,5.0,360.0,Single,Yes,2021,6720,None,13524.581
0B17BE2206,Brisbane,-27.154141,Other,Steel,20.0,343.0,Other,Yes,2011,6300,None,12052.874
78BF141D68,Brisbane,-27.447102,Timber Frame,Other,22.5,37.0,,Yes,2013,4200,None,8149.183
3E36ED04EB,Brisbane,,Double Brick,Tile,12.5,20.0,,Yes,2018,6300,None,12707.743
ED019DCCBB,Brisbane,-27.447559,Timber Frame,Steel,25.0,,Double,Yes,2021,8820,None,14451.88
6F01D1ACC4,Brisbane,-27.628659,Timber Frame,Steel,30.0,73.0,Double,Yes,2021,6300,Partial,9915.925
F5F783253E,Brisbane,-27.596021,Timber Frame,Steel,25.0,11.0,Single,Yes,2021,5040,Significant,5403.549
91DCAD6E7A,Brisbane,-27.50047,Other,Tile,30.0,336.0,Single,Yes,2009,7140,Partial,10604.283
5F2DAF8471,Brisbane,-27.318023,Timber Frame,Colorbond,20.0,14.0,Single,Yes,2011,6720,,12924.599
A414EE7760,Brisbane,-27.435741,Timber Frame,Other,22.5,4.0,Single,Yes,2018,7140,Partial,11920.113
2C80CF8694,Brisbane,-27.887776,Double Brick,Tile,22.5,360.0,Double,Yes,2014,5040,Partial,8022.164
3686387D91,Brisbane,-27.367548,Timber Frame,Steel,25.0,38.0,Single,Yes,2021,6300,None,13327.944
6C8B0915CB,Brisbane,-27.027331,Double Brick,Steel,25.0,321.0,Other,No,2012,5880,None,11174.415
80AA3D1687,Brisbane,-27.656104,Timber Frame,Steel,25.0,351.0,Double,No,2011,5460,None,10472.41
0B70C92FD0,Brisbane,-27.475002,Other,Tile,22.5,5.0,Double,No,2017,6300,None,12995.903
B175DF1327,Brisbane,-27.612666,Timber Frame,Tile,25.0,300.0,Single,Yes,2019,7560,None,14866.577
218E79D19B,Brisbane,-27.810385,Double Brick,Tile,,33.0,Double,Yes,2018,5460,None,11161.474
22B8F057A5,Brisbane,-27.459824,Double Brick,Tile,30.0,63.0,Other,Yes,2019,5880,Partial,9306.809
D8C8536BEB,Brisbane,-27.267301,Timber Frame,Colorbond,30.0,319.0,Double,No,2021,7980,None,16607.607
58360B20F7,Brisbane,-27.487465,Timber Frame,,20.0,284.0,Single,Yes,2012,6720,None,11955.333
3CAD3A434F,Brisbane,-27.726229,Timber Frame,,22.5,239.0,Single,Yes,2018,5880,None,10016.505
2C9C7A04F9,Brisbane,-27.505894,Double Brick,Steel,25.0,128.0,Double,No,2019,5040,None,8515.948
8DE332DB52,Brisbane,-27.639623,Timber Frame,Steel,35.0,327.0,Double,Yes,2013,7140,None,13527.802
D752E0C318,Brisbane,-27.646891,Timber Frame,Steel,30.0,3.0,Single,Yes,2011,6300,None,12243.903
146AE23B87,Brisbane,-27.494293,Timber Frame,Tile,25.0,360.0,Double,Yes,2016,5880,None,12060.471
0BE3F37665,Brisbane,-27.352208,Timber Frame,Tile,22.5,268.0,Double,No,2019,6720,None,12422.087
3F7CD9E070,Brisbane,-27.50584,Double Brick,Tile,25.0,4.0,Double,Yes,2019,7140,None,15080.541
B0581C7309,Brisbane,-27.794836,Timber Frame,Tile,5.0,351.0,Double,Yes,2017,5880,None,11242.697
D2094DF11F,Brisbane,-27.577855,Double Brick,Steel,,93.0,Double,Yes,2018,6300,None,11552.684
02724A2811,Brisbane,-27.177828,,Steel,25.0,102.0,Double,Yes,2012,5460,Partial,7339.979
C93B009CEB,Brisbane,-27.160615,Timber Frame,Steel,20.0,133.0,Single,Yes,2018,6300,Partial,8738.285
99BF48A0C6,Brisbane,-27.306827,Double Brick,Tile,25.0,340.0,Double,No,2015,6300,None,12541.145
30EB62AD63,Brisbane,-27.415056,Timber Frame,,25.0,249.0,Double,No,2017,7980,None,13546.575
A529F6745E,Brisbane,-27.25645,Timber Frame,Steel,25.0,325.0,Single,No,2016,6300,None,12497.911
4FDEFCDC67,Brisbane,-27.421953,Timber Frame,Tile,22.5,73.0,Other,Yes,2019,5880,None,11448.449
C881D1FC59,Brisbane,-27.563078,Double Brick,Steel,30.0,16.0,Double,No,2018,7140,None,14856.581
A637C1BA5E,Brisbane,-27.155177,Double Brick,Tile,25.0,336.0,Double,Yes,2019,5460,Partial,9053.458
C16B1B5421,Brisbane,-26.942276,Timber Frame,Tile,20.0,148.0,,Yes,2011,5460,None,8655.806
647828858D,Brisbane,-27.725733,Timber Frame,Other,25.0,10.0,Single,No,2021,7560,None,16183.695
65E6487DE3,Brisbane,-27.479565,Timber Frame,Tile,30.0,98.0,Single,Yes,2013,5460,None,9248.268
3637648EEA,Brisbane,-27.369061,Double Brick,Tile,35.0,54.0,,No,2020,5880,Partial,9475.92
8A61F1CFCC,Brisbane,-27.441856,Timber Frame,Tile,10.0,309.0,Double,No,2014,7140,None,13418.389
E91FEE04B8,Brisbane,-27.617094,,Tile,30.0,210.0,,No,2019,6300,None,9676.924
AC36167472,Brisbane,-27.396945,Other,Steel,20.0,326.0,Single,No,2012,5880,None,11153.498
0998A68235,Brisbane,-27.489471,Double Brick,Steel,30.0,55.0,Single,Yes,2013,7140,Partial,10815.111
EA143E2C23,Brisbane,-27.223176,Double Brick,Tile,25.0,247.0,Other,Yes,2021,6720,None,11847.481
86153E4290,Brisbane,-27.211692,Timber Frame,Steel,25.0,27.0,Double,Yes,2019,6720,None,14070.443
1B5F5E78B5,Brisbane,-27.503478,Other,Other,10.0,1.0,Single,Yes,2016,6300,None,12337.018
005FF7C117,Brisbane,-27.458211,Timber Frame,Steel,25.0,73.0,Other,No,2016,6300,None,11798.73
D2894845BF,Brisbane,-27.44352,Timber Frame,Tile,12.5,103.0,Double,Yes,2012,7560,None,13324.484
628EA67EE7,Brisbane,-27.668964,Timber Frame,,22.5,57.0,Double,Yes,2017,7980,None,15599.663
F1010CD246,Brisbane,-27.376448,Timber Frame,Other,25.0,291.0,Double,Yes,2014,6720,None,12372.441
0048ABE935,Brisbane,-26.988588,Timber Frame,Tile,20.0,115.0,Single,Yes,2014,5880,Partial,8125.157
2C77DD44B7,Brisbane,-27.039312,Other,Steel,25.0,87.0,Double,Yes,2012,7560,None,13299.934
F03C8E6093,Brisbane,-27.216307,,Tile,12.5,324.0,Single,Yes,2011,8820,None,16368.138
DA36BDC23D,Brisbane,-27.464569,Other,Tile,20.0,10.0,Single,No,2012,5880,Partial,9148.004
608BD82469,Brisbane,-27.078811,Other,Steel,25.0,30.0,Single,Yes,2017,8820,Partial,14472.657
6080C51034,Brisbane,-27.393191,Double Brick,Other,22.5,,Double,Yes,2017,7140,None,11539.673
8057127D3A,Brisbane,-27.728928,Other,Tile,30.0,304.0,Double,Yes,2020,5880,Partial,9319.479
72D1ABA3DD,Brisbane,-27.151252,Timber Frame,Steel,30.0,334.0,Single,Yes,2021,7560,None,16030.111
5347D839F0,Brisbane,-27.290792,Timber Frame,Steel,22.5,28.0,Single,Yes,2015,7560,Partial,12094.206
55104FB6DF,Brisbane,-27.36001,Timber Frame,Other,35.0,11.0,Double,Yes,2012,6720,None,13025.869
CD5B7C36F8,Brisbane,-27.408988,Timber Frame,Steel,12.5,299.0,Single,No,2021,5460,None,10995.101
CB6E35B87A,Brisbane,-27.560916,,Tile,12.5,359.0,Double,Yes,2013,5460,None,10447.041
FDA1A34124,Brisbane,-27.149867,Timber Frame,Tile,35.0,2.0,Single,No,2020,5040,,10766.894
E7A3603EC0,Brisbane,-27.190002,Timber Frame,Steel,35.0,352.0,Single,Yes,2015,5460,None,10979.042
2CF3D5E1BF,Brisbane,-27.238964,Timber Frame,Steel,25.0,172.0,,No,2016,6300,None,9662.651
437ABAE426,Brisbane,-27.630105,Timber Frame,Steel,5.0,,Other,Yes,2014,7560,Significant,7030.457
160E432C9C,Brisbane,-27.604826,Timber Frame,Steel,30.0,17.0,Other,No,2015,6720,Significant,6764.603
2593724FCC,Brisbane,-27.542232,Timber Frame,,35.0,255.0,Other,Yes,2021,5880,None,10136.445
3935797692,Brisbane,-27.668465,Other,Tile,30.0,47.0,Double,Yes,2019,5460,None,11191.792
AA4549F0F3,Brisbane,-27.270491,Timber Frame,Steel,25.0,117.0,Other,Yes,2014,5460,Partial,7194.453
15D720EA9B,Brisbane,-27.447378,Timber Frame,Tile,25.0,167.0,Other,Yes,2013,7140,None,10621.972
EE5A0C462C,Brisbane,-27.272094,Timber Frame,,22.5,350.0,Double,Yes,2019,6300,None,13197.82
D8BC1A4334,Brisbane,-27.181763,Timber Frame,Tile,30.0,0.0,Double,No,2018,5040,None,10665.695
04DE2AACD3,Brisbane,-27.444753,Timber Frame,Tile,22.5,254.0,Double,Yes,2019,5460,None,9722.917
7A93E4F32F,Brisbane,-27.204324,Timber Frame,Steel,20.0,0.0,Single,No,2013,5880,None,11673.121
BA8280D449,Brisbane,-27.765617,Double Brick,Steel,35.0,69.0,Single,Yes,2013,6720,Partial,9625.87
EDC2528D75,Brisbane,-27.317342,Double Brick,Steel,30.0,6.0,Single,No,2020,8400,None,18032.369
C58932CDE4,Brisbane,-27.456242,Timber Frame,,30.0,294.0,Double,Yes,2012,5460,None,9739.036
D168C5C1F1,Brisbane,-27.251434,,Steel,35.0,34.0,Double,Yes,2021,7560,None,15864.291
0E1ADE4D12,Brisbane,-27.220367,Timber Frame,Steel,22.5,2.0,Other,Yes,2016,5880,None,12070.606
7B563EC006,Brisbane,-27.175769,Timber Frame,Tile,25.0,8.0,Single,Yes,2019,6720,Partial,11386.126
BA3BA2BAD6,Brisbane,-27.348722,Timber Frame,Tile,25.0,312.0,Double,Yes,2020,7980,None,16266.39
2045D41224,Brisbane,-27.258345,Timber Frame,Tile,25.0,313.0,Other,Yes,2011,6720,None,12474.457
B0A915F060,Brisbane,-27.415926,Timber Frame,Other,22.5,327.0,Double,Yes,2014,6300,Significant,6116.501
5110BF7658,Brisbane,-27.066665,Timber Frame,Other,30.0,142.0,Single,Yes,2012,5880,Partial,6927.51
4CB6F4C309,Brisbane,-27.592749,Other,Steel,35.0,287.0,Single,No,2013,6300,None,10883.184
20E51147A9,Brisbane,-27.275232,Timber Frame,Tile,30.0,192.0,Single,No,2012,7140,None,9951.767
8848D09FEA,Brisbane,-27.029662,Timber Frame,,20.0,345.0,Single,Yes,2013,5880,None,11552.02
1322EF9F1A,Brisbane,-27.525825,Timber Frame,Tile,25.0,58.0,Double,Yes,2021,5880,None,11983.13
C0C03C79A3,Brisbane,,Timber Frame,Tile,30.0,354.0,Other,Yes,2021,9660,Partial,16639.202
14B6E99389,Brisbane,-28.039114,Timber Frame,Tile,30.0,319.0,Double,Yes,2012,5880,None,10985.843
926946D050,Brisbane,-27.598998,Other,,30.0,268.0,Double,No,2021,7560,None,13856.745
E51CBAABEB,Brisbane,-27.20631,Timber Frame,Steel,25.0,212.0,,Yes,2010,5880,None,8646.717
0478D33F9E,Brisbane,-27.123344,Timber Frame,Steel,20.0,88.0,Double,No,2016,6720,Partial,9956.38
2111560B86,Brisbane,-27.690141,Other,Steel,25.0,256.0,Double,No,2020,5880,None,10453.134
F8DD226AAC,Brisbane,-27.35631,Timber Frame,Steel,10.0,321.0,Double,Yes,2017,6300,None,12330.286
8B4CD5A45F,Brisbane,-27.178963,Other,Tile,22.5,345.0,Double,Yes,2020,5460,None,11516.878
D09AB77952,Brisbane,-26.988944,Timber Frame,Tile,10.0,216.0,Double,No,2021,7980,None,14989.217
A823E7369A,Brisbane,-27.149981,Timber Frame,Tile,30.0,338.0,Single,Yes,2014,4620,None,9149.348
141B707DA5,Brisbane,-27.65658,Timber Frame,Tile,30.0,278.0,,Yes,2009,7140,None,11781.83
0B4BC984DB,Brisbane,-27.757014,Timber Frame,,20.0,304.0,,Yes,2021,6720,None,13545.607
5C89D08611,Brisbane,-27.631872,Timber Frame,Steel,10.0,178.0,Other,Yes,2011,5880,None,9744.965
74D6FD8039,Brisbane,-26.902501,Timber Frame,,30.0,63.0,Other,Yes,2020,5460,Partial,8814.414
4926F67B94,Brisbane,-27.412869,Other,Tile,30.0,289.0,Single,Yes,2014,6720,Significant,6063.25
E7517DFD64,Brisbane,-27.441661,Timber Frame,Tile,5.0,142.0,Single,Yes,2017,4620,Partial,6785.1
396A7ECACC,Brisbane,-27.014616,Timber Frame,Tile,25.0,2.0,Double,Yes,2011,7140,None,13960.272
5837FEF35E,Brisbane,-27.664729,Double Brick,,22.5,303.0,Double,Yes,2021,8400,None,16938.204
3B65E73551,Brisbane,,Double Brick,Tile,30.0,0.0,Single,Yes,2011,7980,None,15701.491
9E5802FC93,Brisbane,-27.577968,Timber Frame,Tile,25.0,267.0,Other,Yes,2011,5880,None,9824.539
B01696417D,Brisbane,-27.340227,Timber Frame,Steel,25.0,40.0,Other,No,2021,6300,None,13318.483
9212F6E403,Brisbane,-27.02917,Timber Frame,Steel,25.0,83.0,Double,No,2020,7980,None,15420.199
EA39FA2CB3,Brisbane,-27.773449,Double Brick,Steel,12.5,340.0,Double,Yes,2021,5040,Partial,8309.09
F6E775682E,Brisbane,-27.301282,Timber Frame,Steel,30.0,138.0,Single,Yes,2018,7140,None,11248.438
DB41FFBF99,Brisbane,-27.418831,Timber Frame,Tile,10.0,2.0,Double,Yes,2020,7140,None,14594.592
4996D8D5B3,Brisbane,-27.757882,Timber Frame,Steel,25.0,320.0,,Yes,2014,5460,None,10468.278
3EBA9754D7,Brisbane,-27.992128,Timber Frame,,20.0,3.0,Double,Yes,2013,5460,None,10682.843
F32191DECD,Brisbane,-27.337395,Timber Frame,,10.0,41.0,Double,Yes,2014,7140,Partial,10925.446
62E9101D5D,Brisbane,-27.393406,Double Brick,Steel,30.0,130.0,Double,No,2013,7140,None,10904.608
6F13E5BCCD,Brisbane,-27.49263,Timber Frame,Steel,25.0,56.0,Double,No,2016,5460,None,10625.623
818C1C5652,Brisbane,-27.317888,Timber Frame,Steel,22.5,75.0,Single,Yes,2013,5880,Partial,8569.827
0A7337251B,Brisbane,-27.213759,,Steel,22.5,60.0,Double,No,2020,5880,Partial,9501.081
7DFA38AEB7,Brisbane,-27.448952,Timber Frame,Tile,5.0,55.0,Other,No,2016,5460,None,10392.89
EA29586B36,Brisbane,-27.564763,,Tile,22.5,27.0,Single,Yes,2016,6300,None,12681.753
4B6692EF10,Brisbane,,Timber Frame,Tile,,324.0,Double,Yes,2018,6300,Partial,10101.357
607B30A696,Brisbane,-27.2568,,Steel,22.5,136.0,Double,Yes,2010,6720,None,10388.862
E47E1D5998,Brisbane,-27.479399,Other,Tile,30.0,359.0,Single,Yes,2012,4620,None,9115.437
141375BB5C,Brisbane,-27.485467,Timber Frame,Steel,12.5,93.0,Single,Yes,2013,5460,None,9832.348
DE104B8020,Brisbane,-27.278489,Double Brick,Steel,25.0,325.0,Single,Yes,2011,4620,None,8675.868
0DF9EDCDD3,Brisbane,-27.65495,Timber Frame,Steel,30.0,353.0,Double,No,2019,7560,None,15917.916
37DB8007EC,Brisbane,-26.621034,Double Brick,Tile,25.0,60.0,Double,No,2017,6720,None,13249.201
8FEB3191CE,Brisbane,-27.577069,Timber Frame,Steel,35.0,109.0,Single,Yes,2020,5880,None,10100.897
D38746E8C8,Brisbane,-27.564801,Timber Frame,Tile,20.0,359.0,Double,Yes,2009,7140,Partial,10770.16
10A40192E5,Brisbane,-27.479165,Other,Steel,25.0,313.0,Other,No,2019,7560,None,15227.546
54E08AA3E1,Brisbane,-27.22962,Timber Frame,Tile,12.5,136.0,Double,Yes,2019,4620,None,8413.649
6D11C523D5,Brisbane,-27.704969,Timber Frame,,10.0,40.0,Single,Yes,2019,5880,None,11790.235
F7EF133E4A,Brisbane,-27.48207,Timber Frame,Other,5.0,71.0,Single,Yes,2014,6300,None,11698.692
2B195A59A6,Brisbane,-26.798444,Other,,30.0,245.0,Other,Yes,2013,6300,None,10020.162
93B00091D3,Brisbane,-27.87367,Timber Frame,Other,20.0,343.0,Double,Yes,2011,5880,Partial,8901.772
440B992657,Brisbane,-27.137949,Timber Frame,Steel,22.5,151.0,Double,No,2009,6300,None,9436.256
CA978DE3F1,Brisbane,-27.753834,Timber Frame,Tile,22.5,290.0,,Yes,2017,4620,None,8739.168
D7773AA1F5,Brisbane,-27.281138,Double Brick,Tile,25.0,274.0,Double,No,2019,6720,None,12551.26
E1EE20870B,Brisbane,-27.373241,Other,Steel,20.0,45.0,Single,Yes,2013,7560,None,14590.691
74633F9B24,Brisbane,-27.092035,Other,Tile,25.0,89.0,Single,Yes,2012,6300,None,11041.081
7D2E587C54,Brisbane,-27.400573,Timber Frame,Steel,20.0,322.0,Other,Yes,2018,7980,None,16098.673
D2BA28FF9F,Brisbane,-28.104543,Timber Frame,Steel,25.0,334.0,Other,Yes,2016,7560,Partial,11940.177
804197CDB1,Brisbane,-26.984697,Timber Frame,Tile,20.0,287.0,Double,Yes,2019,6720,None,13058.247
5A54FFA5B3,Brisbane,-27.312714,Timber Frame,Tile,30.0,96.0,Other,Yes,2010,4620,None,7641.009
B9048423FE,Brisbane,-27.10004,Double Brick,Other,30.0,241.0,Single,Yes,2012,6720,None,10400.357
6754340A54,Brisbane,-27.188115,Timber Frame,Tile,25.0,194.0,Double,No,2021,5880,Partial,7626.331
2B4318B2DB,Brisbane,-27.283955,,Tile,22.5,316.0,Single,Yes,2020,6300,None,12917.302
5CCD849DDC,Brisbane,-27.463914,Double Brick,,22.5,129.0,Other,Yes,2018,5460,None,9294.877
137C7CFCFB,Brisbane,-27.727142,Timber Frame,Tile,20.0,319.0,Double,No,2021,6300,Partial,10393.912
071CEC66CE,Brisbane,-27.957201,Timber Frame,Other,22.5,,Other,No,2015,7140,Partial,9734.858
11EB790BEB,Brisbane,-27.309331,Timber Frame,Tile,10.0,108.0,Single,Yes,2021,5880,None,11421.513
B9EBC7B82F,Brisbane,-27.194167,Timber Frame,Steel,20.0,269.0,Double,Yes,2019,7560,None,14187.783
07163F3EA5,Brisbane,-27.674747,Timber Frame,Steel,22.5,145.0,Other,Yes,2012,5880,None,9091.065
DD4C279E4A,Brisbane,-27.541251,Timber Frame,Tile,20.0,359.0,Single,Yes,2017,4620,None,9512.442
1CD911F382,Brisbane,-27.544778,Double Brick,Steel,20.0,170.0,Single,Yes,2009,6300,None,9462.331
07191EF17E,Brisbane,-27.389705,Timber Frame,Steel,30.0,45.0,Double,No,2012,5460,None,10474.856
27A068747B,Brisbane,,Timber Frame,Tile,25.0,154.0,Double,No,2011,6300,None,9377.36
483378DB50,Brisbane,-27.416356,Timber Frame,Tile,22.5,15.0,Other,No,2014,6720,Partial,10690.009
1F4A365469,Brisbane,-27.426184,Timber Frame,,30.0,21.0,Double,Yes,2016,6720,,6839.752
E8AC31F465,Brisbane,-27.192727,Timber Frame,Tile,25.0,11.0,Double,Yes,2012,5880,Partial,9228.7
F1411CCAEB,Brisbane,-27.670386,Double Brick,Steel,25.0,224.0,Single,No,2013,6300,None,9678.491
F9C1E33FBA,Brisbane,-27.286985,Double Brick,Tile,25.0,211.0,Other,Yes,2011,6720,Partial,7970.976
75DB9063F5,Brisbane,-27.775595,Double Brick,Steel,25.0,261.0,Double,Yes,2018,5460,Partial,7725.86
DAF03F555C,Brisbane,-27.556887,Timber Frame,Tile,30.0,74.0,Single,Yes,2011,6300,None,11113.505
